Regions1,Regions2,p_value,FoldChange,r
lh_caudalanteriorcingulate_volume,rh_cuneus_volume,3.2301434437295385e-11,0.18740452310897224,0.2305057108294114
lh_caudalmiddlefrontal_volume,rh_cuneus_volume,2.31590892531885e-13,1.4858904183447117,0.25384007326652813
lh_cuneus_volume,rh_cuneus_volume,1.4218312677366076e-96,1.416683643808193,0.6455803642219982
lh_entorhinal_volume,rh_cuneus_volume,0.0010128378173448022,-0.7722704705020789,0.11535490281186203
lh_fusiform_volume,rh_cuneus_volume,9.86412120462507e-16,2.0516707183141865,0.27714924233796995
lh_inferiorparietal_volume,rh_cuneus_volume,2.7268749064284264e-14,2.7875805109221203,0.2632501566091206
lh_inferiortemporal_volume,rh_cuneus_volume,1.845121462662959e-11,3.405753270624656,0.23327919469361472
lh_isthmuscingulate_volume,rh_cuneus_volume,6.174635659024081e-16,0.2583975204117052,0.2790479237128686
lh_lateraloccipital_volume,rh_cuneus_volume,1.3421749234233394e-57,3.677220659556621,0.521424468959715
lh_lateralorbitofrontal_volume,rh_cuneus_volume,1.098564259933876e-20,1.414203902008677,0.3197364395164993
lh_lingual_volume,rh_cuneus_volume,3.86166372330406e-40,1.2215447374932793,0.4426369202910872
lh_medialorbitofrontal_volume,rh_cuneus_volume,9.088691642169339e-19,0.833332958679841,0.30407751313438564
lh_middletemporal_volume,rh_cuneus_volume,1.2813293521392266e-13,2.446851849920416,0.25648205876328994
lh_parahippocampal_volume,rh_cuneus_volume,3.8515339019531796e-08,0.12642548791189312,0.19178241398088963
lh_paracentral_volume,rh_cuneus_volume,2.947426821068924e-19,0.8397056131184849,0.30816100785761713
lh_parsopercularis_volume,rh_cuneus_volume,3.919205645809043e-24,0.21538628874331983,0.345766324954283
lh_parsorbitalis_volume,rh_cuneus_volume,1.0608403314022796e-11,0.6124292144211353,0.23598613206763
lh_parstriangularis_volume,rh_cuneus_volume,3.6957380739994406e-19,-0.12792431396884973,0.3073457286183945
lh_pericalcarine_volume,rh_cuneus_volume,8.469002714891956e-41,0.008534285223539165,0.4460161257722171
lh_postcentral_volume,rh_cuneus_volume,6.496756995452699e-25,0.7130230420862513,0.3513304617666109
lh_posteriorcingulate_volume,rh_cuneus_volume,4.346587486172957e-31,1.3829676649031002,0.3918626038261474
lh_precentral_volume,rh_cuneus_volume,9.057677022217973e-36,3.3154274631819494,0.41920433888505043
lh_precuneus_volume,rh_cuneus_volume,1.4617771144056613e-28,2.128575625042345,0.37596519017550994
lh_rostralanteriorcingulate_volume,rh_cuneus_volume,4.335880976568666e-08,0.15304180542334234,0.19106570198201037
lh_rostralmiddlefrontal_volume,rh_cuneus_volume,2.119812051998851e-28,0.8529181080384262,0.3749191492316374
lh_superiorfrontal_volume,rh_cuneus_volume,2.1615014033266997e-38,2.3195964973129675,0.4334838927017894
lh_superiorparietal_volume,rh_cuneus_volume,2.523730216218345e-31,2.131353205303318,0.39330447206234004
lh_superiortemporal_volume,rh_cuneus_volume,5.206556013698852e-28,4.667582235562844,0.372374234947402
lh_supramarginal_volume,rh_cuneus_volume,1.9000646637176195e-07,0.955075398944732,0.18188527248587202
lh_transversetemporal_volume,rh_cuneus_volume,1.6326166407727632e-14,0.43932609701792724,0.26545158137536545
